,DCM candidate,FDR,beta,beta_se,chrom,end,exonic_part_number,gene_id,has.rbm20.binding,id,is.diff,pvalue,start,statistic,strand,coord,new_coor,new_start,new_end
350,False,1.19567940981206e-12,-0.137552708552214,0.0164022349134377,9,140260813,16,EXD3,False,EXD3.E016,True,9.12844539357893e-15,140260597,-8.38621744403397,-,chr9:140260597-140260813,chr9:137366145-137366361,137366145,137366361
351,False,1.6364401733811e-20,0.119465838606232,0.0106471297375033,17,74087316,16,EXOC7,False,EXOC7.E016,True,5.9073632581846e-23,74087224,11.2204736442186,-,chr17:74087224-74087316,chr17:76091143-76091235,76091143,76091235
352,False,1.54819922385786e-24,-0.17121165963908,0.0135956411842306,3,45052962,11,EXOSC7,False,EXOSC7.E011,True,3.98352309553437e-27,45052886,-12.5931287328814,+,chr3:45052886-45052962,chr3:45011394-45011470,45011394,45011470
353,False,9.00146200711319e-11,-0.154372094696644,0.0201903756933765,1,28315045,6,EYA3,False,EYA3.E006,True,8.65591670602138e-13,28314990,-7.64582576575266,-,chr1:28314990-28315045,chr1:27988479-27988534,27988479,27988534
354,True,3.25489189286117e-06,-0.104760678668428,0.0186515241506911,6,133846253,21,EYA4,False,EYA4.E021,True,6.49139245890074e-08,133846153,-5.61673554515095,+,chr6:133846153-133846253,chr6:133525015-133525115,133525015,133525115
355,False,1.31676569777351e-08,0.121763028863903,0.0180890604492685,11,61584168,3,FADS2,False,FADS2.E003,True,1.75571456653314e-10,61583899,6.73130753282587,+,chr11:61583899-61584168,chr11:61816427-61816696,61816427,61816696
356,False,9.09800996858e-08,0.151296202802367,0.0237996822662259,X,55171819,2,FAM104B,False,FAM104B.E002,True,1.37730054594319e-09,55171678,6.35706817889207,-,chrX:55171678-55171819,chrX:55145245-55145386,55145245,55145386
357,False,2.97219874646973e-06,0.15475615261592,0.0274533837650861,2,46385,4,FAM110C,False,FAM110C.E004,True,5.8645897630384e-08,45440,5.63705202754395,-,chr2:45440-46385,chr2:45440-46385,45440,46385
358,False,1.62294061248507e-28,-0.335582813034479,0.0240954847923654,X,54200579,16,FAM120C,False,FAM120C.E016,True,3.16615397756653e-31,54200222,-13.9272073554963,-,chrX:54200222-54200579,chrX:54173789-54174146,54173789,54174146
359,False,9.08169143190472e-18,-0.187195870985519,0.018242577289427,9,71398609,1,FAM122A,False,FAM122A.E001,True,4.22702730282666e-20,71394964,-10.2614815886796,+,chr9:71394964-71398609,chr9:68780048-68783693,68780048,68783693
360,False,2.45653730707378e-05,0.117035729076964,0.0226810152317181,6,71234633,18,FAM135A,False,FAM135A.E018,True,5.95276056761069e-07,71234046,5.16007453287613,+,chr6:71234046-71234633,chr6:70524343-70524930,70524343,70524930
361,False,0.000650100912870944,-0.118860057018277,0.0274345560685873,15,93199188,3,FAM174B,False,FAM174B.E003,True,2.3373034709818e-05,93198546,-4.33249427186367,-,chr15:93198546-93199188,chr15:92655316-92655958,92655316,92655958
362,False,1.6274929914595e-63,-0.673398769492125,0.0251645924703705,10,102673643,4,FAM178A,False,FAM178A.E004,True,7.50008291122522e-68,102673008,-26.7597724972103,+,chr10:102673008-102673643,chr10:100913251-100913886,100913251,100913886
363,False,2.43609480127219e-19,0.260383019383141,0.0240807147688593,17,44638051,1,FAM215B,False,FAM215B.E001,True,9.82311380104074e-22,44636196,10.8129273521342,-,chr17:44636196-44638051,chr17:46558830-46560685,46558830,46560685
364,False,4.14592989334485e-15,0.250534319035008,0.0269172980210434,17,44640161,2,FAM215B,False,FAM215B.E002,True,2.4519316870271e-17,44639835,9.30755824151239,-,chr17:44639835-44640161,chr17:46562469-46562795,46562469,46562795
365,False,3.3091364929596e-12,0.11080450564944,0.0134866700853826,9,34405913,8,FAM219A,False,FAM219A.E008,True,2.64836650767592e-14,34405863,8.2158535018614,-,chr9:34405863-34405913,chr9:34405865-34405915,34405865,34405915
366,False,3.36502298785899e-13,-0.180551566788503,0.0210050454495775,4,77204907,12,FAM47E-STBD1,False,FAM47E-STBD1+FAM47E.E012,True,2.43205474091408e-15,77204534,-8.59562847516399,+,chr4:77204534-77204907,chr4:76283381-76283754,76283381,76283754
367,False,3.36502298785899e-13,-0.180551566788503,0.0210050454495775,4,77204907,12,FAM47E,False,FAM47E-STBD1+FAM47E.E012,True,2.43205474091408e-15,77204534,-8.59562847516399,+,chr4:77204534-77204907,chr4:76283381-76283754,76283381,76283754
368,False,6.32545249798553e-38,0.110030195626882,0.00642787962565214,16,67563762,2,FAM65A,False,FAM65A.E002,True,5.58708303713065e-41,67563630,17.1176503038075,+,chr16:67563630-67563762,chr16:67529727-67529859,67529727,67529859
369,False,1.74618593520355e-32,-0.423160067686162,0.0277109314586155,6,24839827,11,FAM65B,False,FAM65B.E011,True,2.34706015960784e-35,24839587,-15.2705104235895,-,chr6:24839587-24839827,chr6:24839359-24839599,24839359,24839599
370,False,1.15057455944733e-14,-0.230425986666257,0.0252017724519149,6,24841003,12,FAM65B,False,FAM65B.E012,True,7.1757365110926e-17,24840351,-9.14324526601892,-,chr6:24840351-24841003,chr6:24840123-24840775,24840123,24840775
371,False,1.31954381448606e-10,0.11689561698772,0.015428984014185,8,127568509,3,FAM84B,False,FAM84B.E003,True,1.31246965372697e-12,127565749,7.57636516314035,-,chr8:127565749-127568509,chr8:126553504-126556264,126553504,126556264
372,False,0.000251296076816057,0.113588924020762,0.0247671117131835,9,42470002,5,FAM95B1,False,FAM95B1.E005,True,7.96941198154732e-06,42469907,4.58628060212199,+,chr9:42469907-42470002,chr9:40324889-40324984,40324889,40324984
373,False,1.27305627157436e-05,0.115234117590054,0.0216989331943802,9,42470110,6,FAM95B1,False,FAM95B1.E006,True,2.90890982037645e-07,42470003,5.31058907632835,+,chr9:42470003-42470110,chr9:40324985-40325092,40324985,40325092
374,False,3.99742010336415e-15,-0.134450236298475,0.0144363398723736,15,31203846,9,FAN1,False,FAN1.E009,True,2.36103170516216e-17,31203019,-9.31331885277716,+,chr15:31203019-31203846,chr15:30910816-30911643,30910816,30911643
375,False,0.0133870108176478,-0.105732258220506,0.0310211717878883,16,89865487,36,FANCA,False,FANCA.E036,True,0.000790894539158413,89864782,-3.40839020986912,-,chr16:89864782-89865487,chr16:89798374-89799079,89798374,89799079
376,False,1.45734326925825e-09,0.124730075422631,0.0174606649567207,10,90770572,6,FAS,False,FAS.E006,True,1.67787336258477e-11,90770510,7.14348942218385,+,chr10:90770510-90770572,chr10:89010753-89010815,89010753,89010815
377,False,7.09046887642794e-08,0.113603366255151,0.0177318395481402,5,7868309,9,FASTKD3,False,FASTKD3.E009,True,1.05215025340318e-09,7866759,6.40674454259124,-,chr5:7866759-7868309,chr5:7866646-7868196,7866646,7868196
378,False,1.15659049090061e-15,-0.118615556809466,0.0124752316755157,1,11718450,7,FBXO44,False,FBXO44.E007,True,6.54971965202194e-18,11718422,-9.50808449050809,+,chr1:11718422-11718450,chr1:11658365-11658393,11658365,11658393
379,False,4.93548734668089e-16,-0.119628400802651,0.0124057559680225,1,11718685,8,FBXO44,False,FBXO44.E008,True,2.68006386741992e-18,11718590,-9.64297549548856,+,chr1:11718590-11718685,chr1:11658533-11658628,11658533,11658628
380,False,5.72825327984764e-12,0.119626492859348,0.0147274118349564,8,38287466,23,FGFR1,False,FGFR1.E023,True,4.72082195523474e-14,38287200,8.12270982844433,-,chr8:38287200-38287466,chr8:38429682-38429948,38429682,38429948
381,False,0.000250927190905489,0.127335699560839,0.0277617487483104,X,135279293,10,FHL1,False,FHL1.E010,True,7.95385886777794e-06,135279023,4.58673193519874,+,chrX:135279023-135279293,chrX:136196864-136197134,136196864,136197134
382,False,2.47356017609917e-20,0.148591728888886,0.0133173624348519,18,34233379,14,FHOD3,False,FHOD3.E014,True,9.11925593732318e-23,34233305,11.1577446071467,+,chr18:34233305-34233379,chr18:36653342-36653416,36653342,36653416
383,False,9.24393595652897e-08,-0.19038082619438,0.0299644187778066,3,99594948,8,FILIP1L,False,FILIP1L.E008,True,1.40365146822976e-09,99594916,-6.35356312452112,-,chr3:99594916-99594948,chr3:99876072-99876104,99876072,99876104
384,False,5.47413218110812e-07,-0.218698314540121,0.0364901912669239,3,99595046,9,FILIP1L,False,FILIP1L.E009,True,9.50209583043084e-09,99594949,-5.99334525106635,-,chr3:99594949-99595046,chr3:99876105-99876202,99876105,99876202
385,False,2.72354654565771e-06,-0.144712115040781,0.0255846536370999,14,86027633,3,FLRT2,False,FLRT2.E003,True,5.32794132919875e-08,86027534,-5.6562077053463,+,chr14:86027534-86027633,chr14:85561190-85561289,85561190,85561289
386,False,5.10307164583061e-14,-0.260521827850419,0.0292567671041408,14,86029394,4,FLRT2,False,FLRT2.E004,True,3.36682479282977e-16,86029043,-8.90466902659067,+,chr14:86029043-86029394,chr14:85562699-85563050,85562699,85563050
387,True,1.00727967110735e-16,-0.1970762265616,0.019925000056367,13,28942800,17,FLT1,False,FLT1.E017,True,5.12931398288893e-19,28942234,-9.8909021833917,-,chr13:28942234-28942800,chr13:28368097-28368663,28368097,28368663
388,False,3.3363484646595e-13,-0.133594587674403,0.0155394158165678,5,180035284,2,FLT4,False,FLT4.E002,True,2.40876784342304e-15,180034965,-8.59714349956243,-,chr5:180034965-180035284,chr5:180607965-180608284,180607965,180608284
389,False,0.000121452559046346,0.168189159276455,0.0352396458769619,1,146658824,3,FMO5,False,FMO5.E003,True,3.51396941525665e-06,146657840,4.77272557912988,-,chr1:146657840-146658824,chr1:147186261-147187245,147186261,147187245
390,False,6.69727958696607e-07,-0.103378720771969,0.017369604684776,13,49551053,2,FNDC3A,False,FNDC3A.E002,True,1.17986927433415e-08,49551020,-5.95170256595293,+,chr13:49551020-49551053,chr13:48976884-48976917,48976884,48976917
391,False,2.332405943048e-55,-0.585205525647533,0.0249488380208348,3,171905008,7,FNDC3B,False,FNDC3B.E007,True,3.40371687106653e-59,171904502,-23.4562236990287,+,chr3:171904502-171905008,chr3:172186712-172187218,172186712,172187218
392,False,6.66249411549522e-11,-0.156948045208541,0.0203843155265672,3,71247219,22,FOXP1,False,FOXP1.E022,True,6.26857193772688e-13,71247033,-7.69945132589753,-,chr3:71247033-71247219,chr3:71197882-71198068,71197882,71198068
393,False,2.29193898362103e-15,-0.138883630677694,0.0147742586821303,9,130576337,20,FPGS,False,FPGS.E020,True,1.33258407241365e-17,130576264,-9.40037897438978,+,chr9:130576264-130576337,chr9:127813985-127814058,127813985,127814058
394,False,1.39351162031866e-09,-0.134060819034659,0.0187447525862294,1,74672918,6,FPGT,False,FPGT+FPGT-TNNI3K+TNNI3K.E006,True,1.59796068229601e-11,74670075,-7.15191189736723,+,chr1:74670075-74672918,chr1:74204391-74207234,74204391,74207234
395,False,1.39351162031866e-09,-0.134060819034659,0.0187447525862294,1,74672918,6,FPGT-TNNI3K,False,FPGT+FPGT-TNNI3K+TNNI3K.E006,True,1.59796068229601e-11,74670075,-7.15191189736723,+,chr1:74670075-74672918,chr1:74204391-74207234,74204391,74207234
396,False,1.39351162031866e-09,-0.134060819034659,0.0187447525862294,1,74672918,6,TNNI3K,False,FPGT+FPGT-TNNI3K+TNNI3K.E006,True,1.59796068229601e-11,74670075,-7.15191189736723,+,chr1:74670075-74672918,chr1:74204391-74207234,74204391,74207234
397,False,6.52312125628481e-23,0.179730059546179,0.0149281923813431,9,85862969,2,FRMD3,False,FRMD3.E002,True,1.9539603449754e-25,85859537,12.0396398274449,-,chr9:85859537-85862969,chr9:83244622-83248054,83244622,83248054
398,False,2.37842597514491e-06,-0.108739905251983,0.0191246512004228,9,85882202,4,FRMD3,False,FRMD3.E004,True,4.59068839424505e-08,85881927,-5.68585037773544,-,chr9:85881927-85882202,chr9:83267012-83267287,83267012,83267287
399,False,0.000241211352803513,-0.112331514536622,0.0244371889117355,X,73467758,3,FTX,False,FTX.E003,True,7.61624503736803e-06,73467699,-4.5967445331929,-,chrX:73467699-73467758,chrX:74247864-74247923,74247864,74247923
400,False,6.64394003162474e-09,0.14037267351026,0.0204592305433024,6,29595829,21,GABBR1,False,GABBR1.E021,True,8.45558966528073e-11,29595424,6.86109251338449,-,chr6:29595424-29595829,chr6:29627647-29628052,29627647,29628052
401,False,7.87590631825784e-51,-0.191835256985282,0.00882932004746593,21,27107889,2,GABPA,False,GABPA.E002,True,1.99622811796271e-54,27107695,-21.7270702561451,+,chr21:27107695-27107889,chr21:25735384-25735578,25735384,25735578
402,False,1.08446326815241e-13,-0.122224836380122,0.0139178763409468,15,50578264,3,GABPB1,False,GABPB1.E003,True,7.41311163501473e-16,50578079,-8.78185963044761,-,chr15:50578079-50578264,chr15:50285882-50286067,50285882,50286067
403,False,1.61493875964484e-24,0.11542815018107,0.00917093650495072,X,151127130,6,GABRE,False,GABRE+MIR224+MIR452.E006,True,4.18005162905968e-27,151127050,12.5862991330011,-,chrX:151127050-151127130,chrX:151958578-151958658,151958578,151958658
404,False,1.61493875964484e-24,0.11542815018107,0.00917093650495072,X,151127130,6,MIR224,False,GABRE+MIR224+MIR452.E006,True,4.18005162905968e-27,151127050,12.5862991330011,-,chrX:151127050-151127130,chrX:151958578-151958658,151958578,151958658
405,False,1.61493875964484e-24,0.11542815018107,0.00917093650495072,X,151127130,6,MIR452,False,GABRE+MIR224+MIR452.E006,True,4.18005162905968e-27,151127050,12.5862991330011,-,chrX:151127050-151127130,chrX:151958578-151958658,151958578,151958658
406,False,7.9600825473495e-31,0.116979578278815,0.0079581977786694,X,151128099,7,GABRE,False,GABRE+MIR224+MIR452.E007,True,1.33281463257668e-33,151127131,14.699254973577,-,chrX:151127131-151128099,chrX:151958659-151959627,151958659,151959627
407,False,7.9600825473495e-31,0.116979578278815,0.0079581977786694,X,151128099,7,MIR224,False,GABRE+MIR224+MIR452.E007,True,1.33281463257668e-33,151127131,14.699254973577,-,chrX:151127131-151128099,chrX:151958659-151959627,151958659,151959627
408,False,7.9600825473495e-31,0.116979578278815,0.0079581977786694,X,151128099,7,MIR452,False,GABRE+MIR224+MIR452.E007,True,1.33281463257668e-33,151127131,14.699254973577,-,chrX:151127131-151128099,chrX:151958659-151959627,151958659,151959627
409,False,6.30097598053721e-10,-0.140080679037131,0.0191987577780955,12,89919340,15,GALNT4,False,GALNT4+POC1B+POC1B-GALNT4.E015,True,6.88665633904088e-12,89918982,-7.29634076622152,-,chr12:89918982-89919340,chr12:89525205-89525563,89525205,89525563
410,False,6.30097598053721e-10,-0.140080679037131,0.0191987577780955,12,89919340,15,POC1B,False,GALNT4+POC1B+POC1B-GALNT4.E015,True,6.88665633904088e-12,89918982,-7.29634076622152,-,chr12:89918982-89919340,chr12:89525205-89525563,89525205,89525563
411,False,6.30097598053721e-10,-0.140080679037131,0.0191987577780955,12,89919340,15,POC1B-GALNT4,False,GALNT4+POC1B+POC1B-GALNT4.E015,True,6.88665633904088e-12,89918982,-7.29634076622152,-,chr12:89918982-89919340,chr12:89525205-89525563,89525205,89525563
412,False,6.97809305799253e-42,-0.267484943304896,0.0144720036562186,21,34897075,12,GART,False,GART.E012,True,4.60925669355411e-45,34896316,-18.482923972311,-,chr21:34896316-34897075,chr21:33524009-33524768,33524009,33524768
413,False,1.12520560302012e-26,-0.31590686365886,0.0237279297055359,17,9940064,19,GAS7,False,GAS7.E019,True,2.44576096141796e-29,9939751,-13.3137137364815,-,chr17:9939751-9940064,chr17:10036434-10036747,10036434,10036747
414,False,1.54672445166736e-06,0.106093607068178,0.018364437324115,7,99809617,3,GATS,False,GATS.E003,True,2.89272802947052e-08,99809322,5.7771226635331,-,chr7:99809322-99809617,chr7:100211699-100211994,100211699,100211994
415,False,2.50625287359443e-25,-0.200217105646085,0.015568102236805,2,75929324,15,GCFC2,False,GCFC2.E015,True,6.02510906031626e-28,75928922,-12.8607265420409,-,chr2:75928922-75929324,chr2:75701796-75702198,75701796,75702198
416,False,1.1653434786085e-29,-0.263071422675179,0.018384040923658,6,13470862,3,GFOD1,False,GFOD1.E003,True,2.10337883433692e-32,13469500,-14.3097713809285,-,chr6:13469500-13470862,chr6:13469268-13470630,13469268,13470630
417,False,3.08599409741836e-33,0.26347463651233,0.0169686968214797,16,67719359,3,GFOD2,False,GFOD2.E003,True,3.8397751407992e-36,67718581,15.5270990627172,-,chr16:67718581-67719359,chr16:67684678-67685456,67684678,67685456
418,False,1.66054471316552e-11,0.130125467687589,0.0163847930151799,2,69581444,13,GFPT1,False,GFPT1.E013,True,1.43737529895816e-13,69581391,7.94184385283553,-,chr2:69581391-69581444,chr2:69354259-69354312,69354259,69354312
419,False,1.5460712779089e-09,0.118917468802922,0.0166732125644657,2,85788108,15,GGCX,False,GGCX.E015,True,1.79071528524757e-11,85787938,7.13224691061407,-,chr2:85787938-85788108,chr2:85560815-85560985,85560815,85560985
420,False,1.16000216338768e-28,-0.377491501728295,0.0270094813363344,2,233601251,14,GIGYF2,False,GIGYF2.E014,True,2.23629044232867e-31,233600473,-13.9762588191753,+,chr2:233600473-233601251,chr2:232735763-232736541,232735763,232736541
421,False,1.08789532731264e-33,-0.243256039806478,0.0155151411010947,12,110386651,9,GIT2,False,GIT2.E009,True,1.32020047708412e-36,110385310,-15.6786224644335,-,chr12:110385310-110386651,chr12:109947505-109948846,109947505,109948846
422,False,0.0287521258706773,-0.101296020727057,0.0323893571679065,12,75817820,6,GLIPR1L2,False,GLIPR1L2.E006,True,0.00202769642962687,75816770,-3.1274477045635,+,chr12:75816770-75817820,chr12:75422990-75424040,75422990,75424040
423,False,2.26352711547197e-21,-0.113221321544661,0.00983263510245118,1,1262412,2,GLTPD1,False,GLTPD1.E002,True,7.64951789434298e-24,1262216,-11.5148503290268,+,chr1:1262216-1262412,chr1:1326836-1327032,1326836,1327032
424,False,6.740572241531e-05,-0.110044970879144,0.0223711053848558,3,52324735,3,GLYCTK,False,GLYCTK.E003,True,1.81770450698285e-06,52324320,-4.91906720682827,+,chr3:52324320-52324735,chr3:52290304-52290719,52290304,52290719
425,False,0.00024626838360768,-0.1000960542002,0.0218005226575248,16,56382111,9,GNAO1,False,GNAO1.E009,True,7.79294413480731e-06,56377675,-4.59145203868086,+,chr16:56377675-56382111,chr16:56343763-56348199,56343763,56348199
426,False,1.30261211939829e-08,0.144591332711973,0.0214736081943829,22,19840009,7,GNB1L,False,GNB1L+C22orf29.E007,True,1.73484186779877e-10,19833669,6.73344374187637,-,chr22:19833669-19840009,chr22:19846146-19852486,19846146,19852486
427,False,1.30261211939829e-08,0.144591332711973,0.0214736081943829,22,19840009,7,C22orf29,False,GNB1L+C22orf29.E007,True,1.73484186779877e-10,19833669,6.73344374187637,-,chr22:19833669-19840009,chr22:19846146-19852486,19846146,19852486
428,False,1.12177711330357e-10,0.12644884002566,0.0166246665569608,15,34828211,20,GOLGA8B,False,GOLGA8B.E020,True,1.0985313287931e-12,34828191,7.60609781810724,-,chr15:34828191-34828211,chr15:34535990-34536010,34535990,34536010
429,False,4.23994007110688e-15,-0.157720222561346,0.0169523411060776,1,155734790,12,GON4L,False,GON4L.E012,True,2.51404302285328e-17,155734218,-9.30374286208776,-,chr1:155734218-155734790,chr1:155764427-155764999,155764427,155764999
430,False,1.66808581969441e-06,-0.11078004488021,0.019229408792694,1,170508712,5,GORAB,False,GORAB.E005,True,3.14020057456412e-08,170508709,-5.76096988079528,+,chr1:170508709-170508712,chr1:170539568-170539571,170539568,170539571
431,False,3.10881445422409e-11,0.154677351897038,0.0197470539008252,2,96688853,5,GPAT2,False,GPAT2.E005,True,2.79367802227545e-13,96688772,7.83293308834159,-,chr2:96688772-96688853,chr2:96023024-96023105,96023024,96023105
432,False,2.15294535888481e-06,0.122911491825518,0.021538609970941,2,96689056,7,GPAT2,False,GPAT2.E007,True,4.13563675522735e-08,96688975,5.70656565077064,-,chr2:96688975-96689056,chr2:96023227-96023308,96023227,96023308
433,False,8.06873808205736e-05,0.104095786755052,0.0213552925149098,2,96692657,17,GPAT2,False,GPAT2.E017,True,2.22544420441696e-06,96692445,4.87447253098382,-,chr2:96692445-96692657,chr2:96026697-96026909,96026697,96026909
434,False,2.41666328159124e-11,-0.17867525581948,0.0226844418975294,14,59927689,5,GPR135,False,GPR135.E005,True,2.14199098830726e-13,59927483,-7.87655506917895,-,chr14:59927483-59927689,chr14:59460765-59460971,59460765,59460971
435,False,1.79670345704783e-10,0.100416056300055,0.0133499771533416,11,64053891,6,GPR137,False,GPR137.E006,True,1.81743072315396e-12,64053890,7.52181484257598,+,chr11:64053890-64053891,chr11:64286418-64286419,64286418,64286419
436,False,5.46807826136528e-09,0.131014861269393,0.0189934070502307,2,241564985,8,GPR35,False,GPR35.E008,True,6.8625016352562e-11,241564662,6.89791257160474,+,chr2:241564662-241564985,chr2:240625245-240625568,240625245,240625568
437,False,1.84084307702788e-07,0.129466143654415,0.0208291091500851,5,125802028,7,GRAMD3,False,GRAMD3.E007,True,2.94369751176827e-09,125801986,6.21563518254864,+,chr5:125801986-125802028,chr5:126466294-126466336,126466294,126466336
438,False,1.06757429046238e-09,0.156878541322818,0.0217886767575746,4,3037250,15,GRK4,False,GRK4.E015,True,1.20862417559528e-11,3037113,7.20000315155811,+,chr4:3037113-3037250,chr4:3035386-3035523,3035386,3035523
439,False,2.46278445143633e-07,0.142585508446043,0.0231591158259194,17,38064467,7,GSDMB,False,GSDMB.E007,True,4.02525792458909e-09,38064429,6.15677686133698,-,chr17:38064429-38064467,chr17:39908176-39908214,39908176,39908214
440,False,7.90215669606001e-10,0.160897076528096,0.0221759013657822,17,38065295,8,GSDMB,False,GSDMB.E008,True,8.74591606554822e-12,38065211,7.25549207106246,-,chr17:38065211-38065295,chr17:39908958-39909042,39908958,39909042
441,False,6.34479180292794e-11,-0.148476419157523,0.0192613785700531,9,124062283,6,GSN,False,GSN.E006,True,5.93554157204122e-13,124062071,-7.70850428060062,+,chr9:124062071-124062283,chr9:121299793-121300005,121299793,121300005
442,False,3.04668821604501e-14,-0.21919290802878,0.0243897481166332,2,48757968,4,GTF2A1L,False,GTF2A1L+STON1-GTF2A1L+STON1.E004,True,1.9773357060462e-16,48757852,-8.9870919117568,+,chr2:48757852-48757968,chr2:48530713-48530829,48530713,48530829
443,False,3.04668821604501e-14,-0.21919290802878,0.0243897481166332,2,48757968,4,STON1-GTF2A1L,False,GTF2A1L+STON1-GTF2A1L+STON1.E004,True,1.9773357060462e-16,48757852,-8.9870919117568,+,chr2:48757852-48757968,chr2:48530713-48530829,48530713,48530829
444,False,3.04668821604501e-14,-0.21919290802878,0.0243897481166332,2,48757968,4,STON1,False,GTF2A1L+STON1-GTF2A1L+STON1.E004,True,1.9773357060462e-16,48757852,-8.9870919117568,+,chr2:48757852-48757968,chr2:48530713-48530829,48530713,48530829
445,False,3.95992966327846e-09,0.104039842538583,0.0149490846565839,7,74236983,11,GTF2IRD2,False,GTF2IRD2.E011,True,4.82985015536812e-11,74236955,6.95961290798908,-,chr7:74236955-74236983,chr7:74822427-74822455,74822427,74822455
446,False,4.8647636528329e-36,-0.294348474283377,0.0178652584198087,7,74247927,14,GTF2IRD2,False,GTF2IRD2.E014,True,4.89472986160394e-39,74247766,-16.476026675159,-,chr7:74247766-74247927,chr7:74832643-74832804,74832643,74832804
447,False,1.03975996035019e-08,0.105441460405802,0.0155607726906242,7,74539317,6,GTF2IRD2B,False,GTF2IRD2B.E006,True,1.36560433508873e-10,74539289,6.776106977601,+,chr7:74539289-74539317,chr7:75123488-75123516,75123488,75123516
448,False,7.4118547707428e-18,-0.292695348862556,0.0284378801495107,6,30258782,2,HCG18,False,HCG18.E002,True,3.42703925712159e-20,30258571,-10.2924461079281,-,chr6:30258571-30258782,chr6:30290794-30291005,30290794,30291005
449,False,4.45842131872443e-27,-0.385691482610943,0.0286780877241622,10,93223421,8,HECTD2,False,HECTD2.E008,True,9.38268975967753e-30,93221942,-13.4489958438193,+,chr10:93221942-93223421,chr10:91462185-91463664,91462185,91463664
450,False,1.96550766360896e-08,-0.139122912338372,0.0209065290553206,X,65417736,13,HEPH,False,HEPH.E013,True,2.69468899640701e-10,65417525,-6.65451983780955,+,chrX:65417525-65417736,chrX:66197683-66197894,66197683,66197894
451,False,1.06092899678662e-09,-0.151459607371776,0.0210322303120422,X,65418870,14,HEPH,False,HEPH.E014,True,1.19947117718391e-11,65418720,-7.20130985276708,+,chrX:65418720-65418870,chrX:66198878-66199028,66198878,66199028
452,False,1.2365766879092e-12,-0.172723395887383,0.020609656743118,X,65420594,15,HEPH,False,HEPH.E015,True,9.45017438416611e-15,65420382,-8.38070221354164,+,chrX:65420382-65420594,chrX:66200540-66200752,66200540,66200752
453,False,5.37121384809757e-17,0.262367524799824,0.0262681167672943,15,28441715,43,HERC2,False,HERC2.E043,True,2.67327191935915e-19,28441607,9.98805994065363,-,chr15:28441607-28441715,chr15:28196461-28196569,28196461,28196569
454,False,9.70811047586658e-17,0.299557833166093,0.0302686595228925,15,28502407,77,HERC2,False,HERC2.E077,True,4.9361504285962e-19,28502207,9.8966336100723,-,chr15:28502207-28502407,chr15:28257061-28257261,28257061,28257261
455,False,2.42535038896956e-23,0.355097097453426,0.0291356501132584,15,28506116,78,HERC2,False,HERC2.E078,True,6.91105081727604e-26,28505923,12.1877183475593,-,chr15:28505923-28506116,chr15:28260777-28260970,28260777,28260970
456,False,3.86892377025517e-25,0.362157680910075,0.0283031134608482,15,28508315,79,HERC2,False,HERC2.E079,True,9.53873738653366e-28,28508064,12.7956834646849,-,chr15:28508064-28508315,chr15:28262918-28263169,28262918,28263169
457,False,7.39356042637947e-19,0.302853262412338,0.0284489254746518,15,28510877,80,HERC2,False,HERC2.E080,True,3.09489426287409e-21,28510764,10.6455079536196,-,chr15:28510764-28510877,chr15:28265618-28265731,28265618,28265731
458,False,1.84172937374299e-19,0.313742117349404,0.0289021918401941,15,28511120,81,HERC2,False,HERC2.E081,True,7.34156857227154e-22,28510963,10.8553053375379,-,chr15:28510963-28511120,chr15:28265817-28265974,28265817,28265974
459,False,4.6229619090179e-17,0.294118002756766,0.0293772297372727,15,28513762,82,HERC2,False,HERC2.E082,True,2.27956001289535e-19,28513611,10.0117678006786,-,chr15:28513611-28513762,chr15:28268465-28268616,28268465,28268616
460,False,3.00773484520067e-16,0.292655271871484,0.0301071345595875,15,28514582,83,HERC2,False,HERC2.E083,True,1.60091571892354e-18,28514394,9.72046248015621,-,chr15:28514394-28514582,chr15:28269248-28269436,28269248,28269436
461,False,3.21702421895737e-19,0.322151473466073,0.0299067427199344,15,28516014,84,HERC2,False,HERC2.E084,True,1.30214885281689e-21,28515841,10.7718676180453,-,chr15:28515841-28516014,chr15:28270695-28270868,28270695,28270868
462,False,4.67784714117419e-30,-0.260977982847035,0.0180712316566517,15,28565610,92,HERC2,False,HERC2.E092,True,8.26360498986208e-33,28565268,-14.4416267693062,-,chr15:28565268-28565610,chr15:28320122-28320464,28320122,28320464
463,False,1.34933920837519e-26,-0.259224815641592,0.0195088358346759,10,69830356,25,HERC4,False,HERC4.E025,True,2.94330431480171e-29,69827446,-13.2875594340096,-,chr10:69827446-69830356,chr10:68067689-68070599,68067689,68070599
464,False,4.47250005298138e-12,-0.267487271079748,0.0327623986939676,7,81372265,13,HGF,False,HGF.E013,True,3.64469696632302e-14,81372007,-8.16445931136903,-,chr7:81372007-81372265,chr7:81742691-81742949,81742691,81742949
465,False,1.19625986963983e-09,-0.171386773915771,0.0238720978245065,7,81381435,16,HGF,False,HGF.E016,True,1.36258113540598e-11,81380205,-7.17937632359355,-,chr7:81380205-81381435,chr7:81750889-81752119,81750889,81752119
466,False,6.55615567306909e-24,0.196781541033103,0.0158961050562182,19,46815762,12,HIF3A,False,HIF3A.E012,True,1.7976832019583e-26,46815525,12.3792300275549,+,chr19:46815525-46815762,chr19:46312268-46312505,46312268,46312505
